Book_Title,Year,Aristotle,Immanucl Kant,Martin Heidegger,John Rawls,G. W. F. Hegel,Donald Davidson,Peter Strawson,Emmanuel Levinas,Friedrich Nietzsche,E. Husserl,John Locke,David Hume,G. E. M. Anscombe,Derek Parfit,Rene Descartes,Hannah Arendt,Jurgen Habermas,Max Weber,Dasein,Plato,Creon,Remi Brague,Arthur Danto,Vladimir Propp,Ludwig Wittgenstein,Baruch Spinoza,G. Granger,Heideggerian Sorge,Maine de Biran,Gabriel Marcel,Husscrl,Alan Donagan,Alasdair Maclntyre,J. Habcrmas,Martha Nussbaum,Paul Ricoeur,W. D. Ross,Frank Kermode,Peter Kemp,Charles Taylor,Gewissen,Antigone,Francois Recanati,Kcgan Paul,Karl-Otto Apel,Didier Franck,Eric Weil,Socrates,Dascin,Sigmund Freud,E. Martineau,Hans-Georg Gadamer,Jean-Jacques Rousseau,R. Dworkin,E. Anscombc,H. L. A. Hart,Jean Nabert,Franco Volpi,O. Hoffe,Hans Jonas,G. Von Wright,Walter Benjamin,Pariente,Russell,Geist,Sittlichkeit,Gilbert Ryle,Roderick Chisholm,Claude Bremond,Anne Fagot,Sylvain Zac,Saint Thomas,Claude Lefort,Michel Henry,du Seuil,Robert,Ed,Pierre,Sartre,Matthew,Claude,A. J. Greimas,A. Maclntyrc,Michael Walzer,Werner Marx,John Perry,Louis O. Mink,Jean Nabcrt,George Stciner,H. R. Jauss,Raymond Aron,Paul Beauchamp,Northrup Frye,Jean Greisch,Eberhard Jiingel,Anthony Kenny,A. Lalande,Robert Musil,Manfred Riedel,Franz Rosenzweig,W. Schapp,Max Scheler,Jean-Luc Petit,E. Levinas,Karl Jaspers,D. Franck,Hackett,Jean-Paul,Bernanos,Leibniz,Quine,Frege,Hamlet,Harper,McKeon,Gauthicr-Jolif,Ethique,Ravaisson,Parflt,Jesus,Merleau-Ponty,Philia,Xenophon,Machiavelli,Augustine,Hobbes,Sophocles,Martha,Lycurgis,Steiner,Michael,Faber,Leib,Meno,Rene,Wilhelm,Jean,Martin,Michel,Karl,John,Charles,Max,Carole Blair,J. L. Austin,Charles S. Peircc,Joseph Butler,Amelie Oskenberg Rorty,Lewis White Beck,Genevieve Delaisi,Lawrence Kohiberg,R. Koselleck,Richard McKcon,John Macquarrie,Edward Robinson,J. Taminiaux,Fcrnand Braudel,Jean-Pierre Dupuy,Rene Girard,H. Paul Grice,Philippe Hamon,Edward H. Levi,Thomas Mann,C. S. Peirce,Charles Perelman,John R. Searle,Francois Wahl,Martial Gueroult,Harcourt Brace Jovanovich,du Scuil,Hannah Arcndt,Kathleen McLaughlin,Kegan Paul,Thomas Aquinas,Norman Kemp Smith,T. M. Knox,Von Wright,Charles A. Kelbley,Bernard Williams,Don Quixote,A. Lingis,M. Nijhoff,Pierre Aubenque,Martha C. Nussbaum,Otfried Hoffc,Oedipus Rex,Spacmann,Bianco,Temps,Selbst,Malebranche,Herder,Verstellung,Vortrage,Gewissheit,Pascal,Clark,Raskolnikoff,Searlc,Benvenistc,Lcmgages,Bcnveniste,Rccanati,Icbstrahle,Ichpol,L.W.,Routledge,Caesar,Srrawson,Hutchinson,Routledgc,Bismarck,Frcge,Routlcdgc,Dilthcy,Heraclitus,Alain,Constance,Allen,Unwin,Rusitania,Collins,Dilthey,Entstehung,Entwicklung,Brcmond,Dostoycvsky,Miller,Bctrachtungen,Levi-Strauss,Essai,Homer,Aristode,Macht,Herrschaft,Castella,Mariaga,Kiepcrheuer,Selbstliebe,Bilan,Bobbs-Mcrrill,Olivier,Dionysios,Mythe,Haemon,Danac,Teiresias,Bacchus,Ellendt,Tocquevillc,Abteilung,Hare,Gallimard,Jena,Parmenides,Marietti,Bewusstsein,Vezin,Zeit,Aristoteles,Mohr,Itinerari,Verstehen,Dcscartes,Philosophenbuch,Vorzeit,Cartesian,Sein,Martincau,Gadamcr,Hannah,Raymond,Walter,Bergson,Henri,Luke,Remi,Fernand,Buder,Joseph,Cornelius,Roderick,Collingwood,Arthur,Donald,Dclaisi,Gcnevicve,Alan,Jean-Pierre,Durkheim,Emile,Anne,Gottlob,Sigmund,Northrup,Hans-Georg,Philippe,David,Edmund,Jaus,Hans,Eberhard,Immanuel,Peter,Anthony,Frank,Reinhart,Leibnitz,Emmanuel,Alasdair,Gabriel,Roger,Maurice,Friedrich,Derek,Vladimir,Francois,Manfred,Jean-Jacques,Bertrand,Gilbert,Moralitat,Baruch,George,Suzen,Tolstoy,Leo,Franco,Eric,Ludwig,AnotherPaul RicoeurKathleen BlameyDigital Ricoeur,Kathleen Blamey,François Wahl,Schelling Vorlesungen,Jean Grcisch,Richard Kearney,"G. Guillaume,1",G. Guillaume,Michel Foucault,Donald A. Cress,Roger Ariew ( Minneapolis-University,Samuel Shirley,Daniel Breazeale,Paul de Man,Anthony M. Ludovici,T. N. Fowlis,Kathleen Blarney,John Thompson,Jesus Christ,du Ccrf,J. C. Paricnte,A. Colin,P. F. Strawson,Jeanne Dupont,Pierre Dupont,"Paul Grice,5",J. R. Searle,Paul Grice,Emile Benveniste,Elizabeth Meek,G. G. Granger,Charles Hartshornc,Paul Weis,G. Deledalle,A. I. Meldcn,Basil Blackwell,Denis Savage,P. U. R,G. Elizabeth Anscombe,G. E. M. Anscombc,Elizabeth Anscombc,Elizabeth Anscombe,P. R Strawson,Bruce Vcrmazen,Merrill B. Hintikka,David Pellauer,E. Anscombe,E. V. Kohak,R. P. Hardie,R. K. Gaye,A. Voilquin,Robert Czcrny,John Costello,W. F. R. Hardie,A. Danto,B. Heyman,Die Fragmente der Vorsokratiker,De Vhabitude,Sidney Shoemaker,David Lewis,Georges Rey,Matthew Kapstein,Jeanne-Marie Gagncbin,Ingram Bywatcr,Laurence Scott,Louis A. Wagner,Paul Perron,John Benjamins,Roland Barthes,Michel Leiris,John Scarle,Guenther Roth,Claus Wittich,Brian Fay,P. Lejeune,Roger Martin du Gard,Wilhelm Schapp,Reinhart Koselleck,Keith Tribe,F. Kermode,W. Benjamin,Harry Zohn,J. Coquet,Regina Schwartz,Paul Landsberg,Marcel Proust,D. Wiggins,A. O. Rorty,Max Sender,Peter Heath,Stcphan Strasser,Robert E. Wood,Felix Meincr Verlag,G. Fcssard,Dcsclce de Brouwer,William W. Hallo,E. Matthews,Alan Gcwirth,H. J. Paton,F. Riiegg,S. Gillioz,Simone Goyard- Fabre,O. Hoffc,B. Carnois,David Booth,Daniel Vandervekcn,D. Hcnrich,G. P. Prauss,Theodore M. Greene,Hoyt H. Hudson,H. Naef,J. Hirsch,Desclee de Brouwer,J. Habermas,K. O. Apcl,John Ladd,John Stuart Mill,Henry Sidgwick,"Jean-Pierre Dupuy,42",Leo Strauss,( Rawls,J.-P. Dupuy,Elizabeth Wyckoff,David Grcnc,Richmond Lattimorc,Emerson Buchanan,P. Vidal-Naquct,Von der Wahrheit,Simone Fraisse,M. Gcllrich,Cornelius Castoriadis,Vaclav Havel,P. Wilson,Jan Vladislov,M. Rcvault d'Allonnes,G. H. Taylor,David Macey,Bernard Carnois,Benjamin Constant,L. S. Stepelvich,M. H. Robins,Peter Smith,Paul Ricocur,Colloque Gabriel Marcel,James Ellington,Jeremy J. Shapiro,R. Lcllouchc,I. Mittmann,Christian Lenhardt,Shierry Weber Nicholson,M. Walzer,M. Sandel,C. Taylor,A. Maclntyre,Claude Lcfort,Alain Finkielkraut,L. Kohlbcrg,Riidiger Bubner,William J. Petrek,T. Hisashige,F. Calvo,Von Wesen,Vittorio Klostermann,Jerome Millon,Hannah Arcndt—and,Saint Paul,H. Oldenburg,G. Romeycr-Dherbey,Girard Etzkorn,de Minuit,Edward G. Ballard,Lester E. Embree,Didicr Franck,Dorion Cairns,Heinz Kohut,Richard A. Cohen,Francis Jacques,M. Gueroult,Walter Kaufmann,R. J. Hollingdale,G. Deleuze,James Strachcy,Les Ancetrcs,G. E. M.,Karl Otto,J. L.,Eticnne Bonnot,Martin Davidson,Johann Gottlieb,G. G.,H. Paul,H. L. A.,Georg W. R,Johann Gottfried,Gottfried Wilhclm,Edward H.,Nicolas de,Martin du Gard,John Stuart,Peter Paul,Charles S.,Jean Luc,Willard van Orman,John R.,Alexis de,Georg H. Von
oneself-as-another,1990,189,141,65,51,47,46,38,36,34,26,24,22,19,19,17,17,16,14,13,12,12,12,11,10,10,9,9,9,9,9,8,8,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
